      Time   Sample #  Type  Sub Chan  Num	Aux
   10:19.540    61954     N    0    0    0
   10:20.400    62040     N    0    0    0
   10:21.240    62124     N    0    0    0
   10:22.090    62209     N    0    0    0
   10:23.000    62300     N    0    0    0
   10:24.000    62400     N    0    0    0
   10:24.980    62498     N    0    0    0
   10:25.980    62598     N    0    0    0
   10:26.960    62696     N    0    0    0
   10:27.880    62788     N    0    0    0
   10:28.810    62881     N    0    0    0
   10:29.730    62973     N    0    0    0
   10:30.570    63057     N    0    0    0
   10:31.380    63138     N    0    0    0
   10:32.160    63216     N    0    0    0
   10:33.000    63300     N    0    0    0
   10:33.920    63392     N    0    0    0
   10:34.810    63481     N    0    0    0
   10:35.660    63566     N    0    0    0
   10:36.560    63656     N    0    0    0
   10:37.440    63744     N    0    0    0
   10:38.280    63828     N    0    0    0
   10:39.120    63912     N    0    0    0
   10:40.000    64000     N    0    0    0
   10:40.890    64089     N    0    0    0
   10:41.740    64174     N    0    0    0
   10:42.620    64262     N    0    0    0
   10:43.590    64359     N    0    0    0
   10:44.570    64457     N    0    0    0
   10:45.460    64546     N    0    0    0
   10:46.300    64630     N    0    0    0
   10:47.210    64721     N    0    0    0
   10:48.080    64808     N    0    0    0
   10:48.910    64891     N    0    0    0
   10:49.710    64971     N    0    0    0
   10:50.550    65055     N    0    0    0
   10:51.460    65146     N    0    0    0
   10:52.350    65235     N    0    0    0
   10:53.210    65321     N    0    0    0
   10:54.070    65407     N    0    0    0
   10:55.030    65503     N    0    0    0
   10:55.950    65595     N    0    0    0
   10:56.780    65678     N    0    0    0
   10:57.540    65754     N    0    0    0
   10:58.280    65828     N    0    0    0
   10:59.010    65901     N    0    0    0
   10:59.730    65973     N    0    0    0
   11:00.480    66048     N    0    0    0
   11:01.210    66121     N    0    0    0
   11:01.910    66191     N    0    0    0
   11:02.610    66261     N    0    0    0
   11:03.340    66334     N    0    0    0
   11:04.160    66416     N    0    0    0
   11:05.100    66510     N    0    0    0
   11:06.040    66604     N    0    0    0
   11:06.990    66699     N    0    0    0
   11:07.980    66798     N    0    0    0
   11:08.960    66896     N    0    0    0
   11:09.930    66993     N    0    0    0
   11:10.880    67088     N    0    0    0
   11:11.820    67182     N    0    0    0
   11:12.790    67279     N    0    0    0
   11:13.700    67370     N    0    0    0
   11:14.540    67454     N    0    0    0
   11:15.370    67537     N    0    0    0
   11:16.270    67627     N    0    0    0
   11:17.200    67720     N    0    0    0
   11:18.090    67809     N    0    0    0
   11:18.940    67894     N    0    0    0
   11:19.830    67983     N    0    0    0
   11:20.720    68072     N    0    0    0
   11:21.610    68161     N    0    0    0
   11:22.490    68249     N    0    0    0
   11:23.350    68335     N    0    0    0
   11:24.200    68420     N    0    0    0
   11:25.140    68514     N    0    0    0
   11:26.100    68610     N    0    0    0
   11:27.020    68702     N    0    0    0
   11:27.990    68799     N    0    0    0
   11:29.010    68901     N    0    0    0
   11:29.870    68987     N    0    0    0
   11:30.660    69066     N    0    0    0
   11:31.410    69141     N    0    0    0
   11:32.170    69217     N    0    0    0
   11:32.970    69297     N    0    0    0
   11:33.760    69376     N    0    0    0
   11:34.520    69452     N    0    0    0
   11:35.270    69527     N    0    0    0
   11:36.050    69605     N    0    0    0
   11:36.940    69694     N    0    0    0
   11:37.840    69784     N    0    0    0
   11:38.810    69881     N    0    0    0
   11:39.800    69980     N    0    0    0
   11:40.700    70070     N    0    0    0
   11:41.620    70162     N    0    0    0
   11:42.630    70263     N    0    0    0
   11:43.660    70366     N    0    0    0
   11:44.650    70465     N    0    0    0
   11:45.590    70559     N    0    0    0
   11:46.510    70651     N    0    0    0
   11:47.440    70744     N    0    0    0
   11:48.360    70836     N    0    0    0
   11:49.230    70923     N    0    0    0
   11:50.080    71008     N    0    0    0
   11:50.960    71096     N    0    0    0
   11:51.890    71189     N    0    0    0
   11:52.800    71280     N    0    0    0
   11:53.640    71364     N    0    0    0
   11:54.510    71451     N    0    0    0
   11:55.440    71544     N    0    0    0
   11:56.350    71635     N    0    0    0
   11:57.240    71724     N    0    0    0
   11:58.070    71807     N    0    0    0
   11:58.880    71888     N    0    0    0
   11:59.700    71970     N    0    0    0
   12:00.540    72054     N    0    0    0
   12:01.370    72137     N    0    0    0
   12:02.400    72240     N    0    0    0
   12:03.480    72348     N    0    0    0
   12:04.460    72446     N    0    0    0
   12:05.370    72537     N    0    0    0
   12:06.200    72620     N    0    0    0
   12:07.090    72709     N    0    0    0
   12:08.030    72803     N    0    0    0
   12:09.000    72900     N    0    0    0
   12:09.920    72992     N    0    0    0
   12:10.840    73084     N    0    0    0
   12:11.810    73181     N    0    0    0
   12:12.700    73270     N    0    0    0
   12:13.610    73361     N    0    0    0
   12:14.500    73450     N    0    0    0
   12:15.450    73545     N    0    0    0
   12:16.370    73637     N    0    0    0
   12:17.390    73739     N    0    0    0
   12:18.290    73829     N    0    0    0
   12:19.150    73915     N    0    0    0
   12:20.050    74005     N    0    0    0
   12:21.010    74101     N    0    0    0
   12:21.980    74198     N    0    0    0
   12:22.890    74289     N    0    0    0
   12:23.760    74376     N    0    0    0
   12:24.740    74474     N    0    0    0
   12:25.720    74572     N    0    0    0
   12:26.600    74660     N    0    0    0
   12:27.500    74750     N    0    0    0
   12:28.440    74844     N    0    0    0
   12:29.370    74937     N    0    0    0
   12:30.280    75028     N    0    0    0
   12:31.250    75125     N    0    0    0
   12:32.160    75216     N    0    0    0
   12:32.990    75299     N    0    0    0
   12:33.870    75387     N    0    0    0
   12:34.920    75492     N    0    0    0
   12:35.770    75577     N    0    0    0
   12:36.560    75656     N    0    0    0
   12:37.390    75739     N    0    0    0
   12:38.310    75831     N    0    0    0
   12:39.190    75919     N    0    0    0
   12:40.040    76004     N    0    0    0
   12:40.860    76086     N    0    0    0
   12:41.680    76168     N    0    0    0
   12:42.450    76245     N    0    0    0
   12:43.210    76321     N    0    0    0
   12:44.020    76402     N    0    0    0
   12:44.900    76490     N    0    0    0
   12:45.740    76574     N    0    0    0
   12:46.590    76659     N    0    0    0
   12:47.520    76752     N    0    0    0
   12:48.430    76843     N    0    0    0
   12:49.290    76929     N    0    0    0
   12:50.210    77021     N    0    0    0
   12:51.080    77108     N    0    0    0
   12:51.950    77195     N    0    0    0
   12:52.860    77286     N    0    0    0
   12:53.740    77374     N    0    0    0
   12:54.600    77460     N    0    0    0
   12:55.550    77555     N    0    0    0
   12:56.530    77653     N    0    0    0
   12:57.440    77744     N    0    0    0
   12:58.340    77834     N    0    0    0
   12:59.340    77934     N    0    0    0
   13:00.330    78033     N    0    0    0
   13:01.260    78126     N    0    0    0
   13:02.160    78216     N    0    0    0
   13:02.950    78295     N    0    0    0
   13:03.710    78371     N    0    0    0
   13:04.480    78448     N    0    0    0
   13:05.250    78525     N    0    0    0
   13:05.980    78598     N    0    0    0
   13:06.690    78669     N    0    0    0
   13:07.410    78741     N    0    0    0
   13:08.240    78824     N    0    0    0
   13:09.400    78940     N    0    0    0
   13:10.370    79037     N    0    0    0
   13:11.230    79123     N    0    0    0
   13:12.060    79206     N    0    0    0
   13:12.910    79291     N    0    0    0
   13:13.810    79381     N    0    0    0
   13:14.700    79470     N    0    0    0
   13:15.580    79558     N    0    0    0
   13:16.490    79649     N    0    0    0
   13:17.520    79752     N    0    0    0
   13:18.540    79854     N    0    0    0
   13:19.520    79952     N    0    0    0
   13:20.500    80050     N    0    0    0
   13:21.530    80153     N    0    0    0
   13:22.490    80249     N    0    0    0
   13:23.480    80348     N    0    0    0
   13:24.430    80443     N    0    0    0
   13:25.360    80536     N    0    0    0
   13:26.270    80627     N    0    0    0
   13:27.210    80721     N    0    0    0
   13:28.110    80811     N    0    0    0
   13:28.970    80897     N    0    0    0
   13:29.890    80989     N    0    0    0
   13:30.800    81080     N    0    0    0
   13:31.700    81170     N    0    0    0
   13:32.620    81262     N    0    0    0
   13:33.450    81345     N    0    0    0
   13:34.320    81432     N    0    0    0
   13:35.160    81516     N    0    0    0
   13:36.110    81611     N    0    0    0
   13:37.060    81706     N    0    0    0
   13:37.940    81794     N    0    0    0
   13:38.840    81884     N    0    0    0
   13:39.690    81969     N    0    0    0
   13:40.500    82050     N    0    0    0
   13:41.330    82133     N    0    0    0
   13:42.250    82225     N    0    0    0
   13:43.240    82324     N    0    0    0
   13:44.170    82417     N    0    0    0
   13:45.130    82513     N    0    0    0
   13:46.070    82607     N    0    0    0
   13:46.970    82697     N    0    0    0
   13:47.870    82787     N    0    0    0
   13:48.830    82883     N    0    0    0
   13:49.800    82980     N    0    0    0
   13:50.720    83072     N    0    0    0
   13:51.700    83170     N    0    0    0
   13:52.660    83266     N    0    0    0
   13:53.630    83363     N    0    0    0
   13:54.630    83463     N    0    0    0
   13:55.670    83567     N    0    0    0
   13:56.620    83662     N    0    0    0
   13:57.590    83759     N    0    0    0
   13:58.660    83866     N    0    0    0
   13:59.530    83953     N    0    0    0
   14:00.330    84033     N    0    0    0
   14:01.210    84121     N    0    0    0
   14:02.280    84228     N    0    0    0
   14:03.170    84317     N    0    0    0
   14:03.980    84398     N    0    0    0
   14:04.800    84480     N    0    0    0
   14:05.690    84569     N    0    0    0
   14:06.540    84654     N    0    0    0
   14:07.390    84739     N    0    0    0
   14:08.250    84825     N    0    0    0
   14:09.140    84914     N    0    0    0
   14:10.040    85004     N    0    0    0
   14:10.940    85094     N    0    0    0
   14:11.820    85182     N    0    0    0
   14:12.770    85277     N    0    0    0
   14:13.710    85371     N    0    0    0
   14:14.590    85459     N    0    0    0
   14:15.500    85550     N    0    0    0
   14:16.420    85642     N    0    0    0
   14:17.360    85736     N    0    0    0
   14:18.250    85825     N    0    0    0
   14:19.150    85915     N    0    0    0
   14:20.120    86012     N    0    0    0
   14:21.030    86103     N    0    0    0
